Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2231568_trimmed_1.fastq.gz	MAG_116.fa	12.2172	3.2682	99.93	23.000	NA-NA	HIGH	NA-NA	23	22.672	4581/4679	99.93	8	MAG_116_0
ERR2231568_trimmed_1.fastq.gz	SternesPR_2017__Y2D1_A_shotgun__bin.3.fa	12.2172	24.8438	99.83	23.000	NA-NA	HIGH	NA-NA	23	21.788	35313/37189	99.83	1	SternesPR_2017_k119_25
ERR2231568_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	11.6860	5.5018	97.70	22.000	NA-NA	HIGH	NA-NA	22	21.000	4198/8642	97.70	2143	WK023-1-L-48h-02G3_S117_k141_1117
ERR2231568_trimmed_1.fastq.gz	DuR_2020__DRS139334__bin.19.fa	7.1389	19.2348	99.42	13.440	NA-NA	HIGH	NA-NA	14	13.440	39576/47468	99.42	78	DRS139334_k141_12
ERR2231568_trimmed_1.fastq.gz	PothakosV_2020__ERS2068300__bin.15.fa	4.6030	4.5674	99.92	8.666	NA-NA	HIGH	NA-NA	8	8.666	17535/17953	99.92	0	ERS2068300_k141_9406
ERR2231568_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.8.fa	4.0211	2.5699	99.45	7.570	NA-NA	HIGH	NA-NA	6	7.570	9890/11747	99.45	48	WK006-1-L-48h-01H4_S46_k141_251
ERR2231568_trimmed_1.fastq.gz	LimaC_2020__SRR9640356__bin.14.fa	4.0071	2.1947	99.84	7.544	NA-NA	HIGH	NA-NA	7	7.544	9516/10000	99.84	0	NODE_11_length_127276_cov_21.6972_ID_382685
ERR2231568_trimmed_1.fastq.gz	MAG_331.fa	3.9341	1.8914	99.79	7.406	NA-NA	HIGH	NA-NA	7	7.406	8229/8780	99.79	34	MAG_331_0
ERR2231568_trimmed_1.fastq.gz	G_514_1B_orientalis_assembly.fa	3.4807	2.5394	99.18	6.553	NA-NA	HIGH	NA-NA	6	6.553	10357/13382	99.18	46	NODE_1_length_900359_cov_75.777345
ERR2231568_trimmed_1.fastq.gz	EBC_082.15.fa	2.9865	3.3063	99.16	5.622	NA-NA	HIGH	NA-NA	5	5.622	15791/20483	99.16	366	EBC_082.15_EBC_082_scaffold_602
ERR2231568_trimmed_1.fastq.gz	LimaC_2020__SRR9640355__bin.26.fa	2.9751	2.7256	97.33	5.601	NA-NA	HIGH	NA-NA	5	5.601	7097/16432	97.33	553	NODE_165_length_44518_cov_18.4289_ID_4922
ERR2231568_trimmed_1.fastq.gz	MAG_140.fa	2.9743	2.0452	99.98	5.599	NA-NA	HIGH	NA-NA	5	5.599	12055/12133	99.98	0	MAG_140_0
ERR2231568_trimmed_1.fastq.gz	MAG_200.fa	2.6386	3.2501	99.69	4.967	NA-NA	HIGH	NA-NA	4	4.967	20052/22082	99.69	890	MAG_200_0
ERR2231568_trimmed_1.fastq.gz	LeechJ_2020__ERS3967694__bin.3.fa	2.3032	4.9538	98.89	4.336	NA-NA	HIGH	NA-NA	4	4.336	27641/39095	98.89	9	ERS3967694_k141_66
ERR2231568_trimmed_1.fastq.gz	MAG_501.fa	2.2680	1.2214	99.23	4.270	NA-NA	HIGH	NA-NA	4	4.270	7636/9710	99.23	2	MAG_501_0
ERR2231568_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	2.0624	1.5664	98.59	3.883	NA-NA	HIGH	NA-NA	3	3.883	9004/13994	98.59	165	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence
ERR2231568_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.2.fa	1.6254	1.5744	98.99	3.060	NA-NA	HIGH	NA-NA	3	3.060	12859/17593	98.99	19	NODE_32_length_81301_cov_12.8848_ID_338
ERR2231568_trimmed_1.fastq.gz	MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.6.fa	1.6184	1.1841	98.86	3.047	NA-NA	HIGH	NA-NA	3	3.047	9325/13311	98.86	168	WK001-2-L-48h-01F4_S28_k141_668
ERR2231568_trimmed_1.fastq.gz	MAG_329.fa	1.5395	1.1910	99.93	2.898	NA-NA	HIGH	NA-NA	3	2.898	13909/14195	99.93	11	MAG_329_0
ERR2231568_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087088__bin.16.fa	0.8941	0.7222	99.07	1.683	99.00-99.13	1.683	1.61-1.76	2	2.204	8989/14743	98.42	114	SRS6087088_k141_109
ERR2231568_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.2.fa	0.8760	0.5515	99.10	1.649	99.02-99.18	1.649	1.56-1.74	2	2.863	7064/11566	98.42	349	WK038-2-L-48h-03E5_S60_k141_60
ERR2231568_trimmed_1.fastq.gz	LimaC_2020__SRR9640353__bin.23.fa	0.8480	0.8635	99.86	1.596	99.81-99.91	1.596	1.54-1.65	2	2.639	14273/18560	99.16	0	NODE_5_length_126534_cov_17.6584_ID_520273
