Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757845_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	28.8204	37.9262	99.70	29.000	NA-NA	HIGH	NA-NA	29	27.546	12375/13589	99.70	5	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757845_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	24.8452	24.3145	98.46	25.000	NA-NA	HIGH	NA-NA	25	23.512	6204/10040	98.46	250	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757845_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	21.8637	17.3335	99.93	22.000	NA-NA	HIGH	NA-NA	22	22.269	8010/8190	99.93	0	ERS3967737_k141_37
ERR4757845_trimmed_1.fastq.gz	MAG_116.fa	6.3586	3.0567	97.81	6.398	NA-NA	HIGH	NA-NA	6	6.398	2358/4679	97.81	59	MAG_116_0
ERR4757845_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	6.3033	5.3329	96.25	6.343	NA-NA	HIGH	NA-NA	6	6.343	2642/8642	96.25	1571	WK023-1-L-48h-02G3_S117_k141_1117
ERR4757845_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	3.0053	2.1620	99.24	3.024	NA-NA	HIGH	NA-NA	3	3.024	5833/7379	99.24	33	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757845_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	2.8504	3.4903	97.80	2.868	NA-NA	HIGH	NA-NA	3	2.868	6341/12634	97.80	88	GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence
ERR4757845_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	1.9782	1.6178	99.71	1.991	99.58-99.76	1.991	1.90-2.24	2	2.447	6487/8220	99.24	1	ERS3967740_k141_2100
ERR4757845_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	1.2371	1.0770	99.42	1.245	99.33-99.51	1.245	1.18-1.32	2	1.962	5287/8865	98.35	21	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757845_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.7512	0.6193	99.50	0.756	99.30-99.67	0.756	0.71-0.82	1	1.449	3759/8251	97.50	0	ERS3967691_k141_96
ERR4757845_trimmed_1.fastq.gz	YasirM_2022__SRR18335001__bin.1.fa	0.5594	0.4778	99.42	0.563	99.21-99.65	0.563	0.52-0.60	1	1.346	3241/8675	96.87	153	NODE_15_length_89569_cov_58.2503_ID_11757
ERR4757845_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.4305	0.4865	95.83	0.433	95.42-96.26	0.433	0.36-0.49	1	2.031	1141/11531	92.81	2120	ERS3967692_k141_68
ERR4757845_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.4153	1.4756	99.44	0.418	99.34-99.56	0.418	0.40-0.43	1	1.240	10386/36208	96.05	0	WK038-1-L-48h-03E3_S58_k141_11
ERR4757845_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__F03-18__bin.1.fa	0.3679	0.4531	99.49	0.370	99.30-99.73	0.370	0.34-0.39	1	1.184	3362/12445	95.87	82	F03-18_k141_3599
ERR4757845_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.1046	0.0693	96.88	0.105	95.41-98.64	0.105	0.05-0.16	1	1.206	253/6739	89.95	53	NODE_1_length_371145_cov_15.9998_ID_63609
ERR4757845_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	0.0963	0.0828	97.06	0.097	95.65-98.57	0.097	0.06-0.14	1	0.929	380/8532	90.45	29	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
ERR4757845_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0128	0.0248	100.00	0.013	99.11-102.30	0.013	0.01-0.03	1	1.006	470/19857	88.62	0	SAMC044639_k141_719
