Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757847_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	25.3184	16.9009	98.47	10.989	NA-NA	HIGH	NA-NA	11	10.989	6224/10040	98.47	143	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757847_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	20.3031	18.2244	99.50	8.812	NA-NA	HIGH	NA-NA	9	8.812	11626/13589	99.50	27	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757847_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	9.2866	28.1477	99.67	4.031	NA-NA	HIGH	NA-NA	4	4.031	40794/45159	99.67	9	P2597_k141_298
ERR4757847_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	8.4718	4.7259	99.56	3.677	NA-NA	HIGH	NA-NA	3	3.677	7164/8220	99.56	11	ERS3967740_k141_2100
ERR4757847_trimmed_1.fastq.gz	We6_bin.circ.9.fa	4.1386	5.2251	99.15	1.796	99.11-99.20	1.796	1.71-1.87	2	2.391	11696/18267	98.57	0	s34.ctg000041c
ERR4757847_trimmed_1.fastq.gz	MAG_34.fa	3.8169	2.7333	99.92	1.657	99.85-99.98	1.657	1.59-1.74	2	2.154	8342/10569	99.24	0	MAG_34_0
ERR4757847_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.11.fa	3.3491	2.5068	100.00	1.454	99.95-100.06	1.454	1.40-1.52	2	1.991	8601/11163	99.16	0	ERS3967740_k141_286
ERR4757847_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_96__bin.15.fa	2.2829	1.6505	98.17	0.991	98.04-98.31	0.991	0.93-1.05	1	1.623	3828/10778	96.72	36	DF_96_k141_700
ERR4757847_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_30__bin.3.fa	1.5262	0.9850	97.44	0.662	97.20-97.66	0.662	0.60-0.71	1	1.464	2069/9525	95.19	77	DF_30_k141_145
ERR4757847_trimmed_1.fastq.gz	L1.2_bin.2.fa	1.1107	0.8472	98.59	0.482	98.41-98.84	0.482	0.44-0.52	1	1.318	2820/11426	95.59	69	L1.2_bin.2_k77_42078
ERR4757847_trimmed_1.fastq.gz	GCF_001435525.1_ASM143552v1_genomic.fa	1.0871	0.9273	98.00	0.472	97.78-98.23	0.472	0.43-0.51	1	1.305	2607/12555	95.06	157	GCF_001435525.1_ASM143552v1_genomic_NZ_AZDP01000049.1 Levilactobacillus koreensis JCM 16448 NODE_100, whole genome shotgun sequence
ERR4757847_trimmed_1.fastq.gz	GCF_019656055.1_ASM1965605v1_genomic.fa	1.0432	0.5758	99.94	0.453	99.71-100.17	0.453	0.41-0.49	1	1.286	2910/8099	96.75	0	GCF_019656055.1_ASM1965605v1_genomic_NZ_BPKY01000001.1 Leuconostoc miyukkimchii strain JCM 17445 contig1, whole genome shotgun sequence
ERR4757847_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PM003_71775__bin.3.fa	1.0127	0.4277	96.98	0.440	96.51-97.46	0.440	0.37-0.51	1	1.281	869/6329	93.80	5	PM003_71775_k141_645
ERR4757847_trimmed_1.fastq.gz	GCF_001434135.1_ASM143413v1_genomic.fa	0.8713	0.7555	99.68	0.378	99.51-99.91	0.378	0.35-0.40	1	1.326	3768/12866	96.12	5	GCF_001434135.1_ASM143413v1_genomic_NZ_AZEB01000001.1 Lentilactobacillus kisonensis DSM 19906 = JCM 15041 strain DSM 19906 Scaffold1, whole genome shotgun sequence
ERR4757847_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PM012_71775__bin.11.fa	0.8608	0.4556	95.38	0.374	94.84-95.96	0.374	0.30-0.45	1	1.242	562/7824	91.86	496	PM012_71775_k141_210
ERR4757847_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.8232	0.4370	99.35	0.357	99.02-99.67	0.357	0.32-0.39	1	1.208	1837/7470	95.58	16	s8.ctg000010c
ERR4757847_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C05-18__bin.6.fa	0.8139	0.4517	98.88	0.353	98.49-99.20	0.353	0.31-0.40	1	1.189	1747/8331	95.09	4	C05-18_k141_315
ERR4757847_trimmed_1.fastq.gz	MAG_501.fa	0.6377	0.4209	98.92	0.277	98.50-99.32	0.277	0.24-0.32	1	1.172	1679/9710	94.50	10	MAG_501_0
ERR4757847_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.6158	1.9151	98.91	0.267	98.75-99.06	0.267	0.25-0.28	1	1.150	7470/44775	94.39	63	WK065-1-L-08h-05B1_S62_k141_23
ERR4757847_trimmed_1.fastq.gz	WolfeBE_2014__491_Bayley__bin.8.fa	0.5251	0.5916	99.10	0.228	98.78-99.47	0.228	0.20-0.25	1	1.202	2608/16793	94.17	4	491_Bayley_k119_105
ERR4757847_trimmed_1.fastq.gz	GCF_001436255.1_ASM143625v1_genomic.fa	0.5174	0.4261	99.36	0.225	98.99-99.74	0.225	0.20-0.25	1	1.154	2056/12355	94.38	109	GCF_001436255.1_ASM143625v1_genomic_NZ_AZEI01000007.1 Lentilactobacillus rapi DSM 19907 = JCM 15042 strain DSM 19907 NODE_10, whole genome shotgun sequence
