Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757831_trimmed_1.fastq.gz	LeechJ_2020__ERS3967716__bin.4.fa	23.0529	22.9666	99.99	34.000	NA-NA	HIGH	NA-NA	34	33.651	15998/16025	99.99	0	ERS3967716_k141_332
ERR4757831_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.13.fa	21.0188	28.9597	95.24	31.000	NA-NA	HIGH	NA-NA	31	30.500	4994/22651	95.24	912	ERS3967711_k141_339
ERR4757831_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.5.fa	14.2385	16.1229	99.99	21.000	NA-NA	HIGH	NA-NA	21	20.562	18287/18372	99.99	8	ERS3967715_k141_61
ERR4757831_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.12.fa	13.5605	5.7204	100.00	20.000	NA-NA	HIGH	NA-NA	20	20.372	6873/6875	100.00	0	ERS3967715_k141_977
ERR4757831_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__CS001_71775__bin.6.fa	3.5434	3.9161	98.54	5.226	NA-NA	HIGH	NA-NA	5	5.226	11476/18101	98.54	704	CS001_71775_k141_213
ERR4757831_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	3.3040	1.5881	99.94	4.873	NA-NA	HIGH	NA-NA	5	4.873	7765/7915	99.94	0	ERS3967703_k141_852
ERR4757831_trimmed_1.fastq.gz	MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.5.fa	2.5365	2.8567	98.60	3.741	NA-NA	HIGH	NA-NA	3	3.741	11956/18526	98.60	13	WK045-2-L-48h-03H6_S88_k141_127
ERR4757831_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	2.3874	1.3770	99.85	3.521	NA-NA	HIGH	NA-NA	3	3.521	9074/9505	99.85	0	ERS3967706_k141_98
ERR4757831_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	2.3476	1.2741	99.19	3.462	NA-NA	HIGH	NA-NA	3	3.462	6884/8865	99.19	5	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757831_trimmed_1.fastq.gz	LeechJ_2020__ERS3967715__bin.10.fa	2.1430	1.7146	99.78	3.161	NA-NA	HIGH	NA-NA	3	3.161	12251/13119	99.78	0	ERS3967715_k141_57
ERR4757831_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_28__bin.4.fa	1.3247	2.0128	98.12	1.954	97.98-98.17	1.954	1.87-2.25	2	2.599	11995/25127	97.64	1166	DF_28_k141_79
