Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593163_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	61.4536	65.2195	99.95	199.000	NA-NA	HIGH	NA-NA	199	185.181	9137/9278	99.95	3	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593163_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	15.1318	11.5154	99.79	49.000	NA-NA	HIGH	NA-NA	49	47.341	6400/6826	99.79	16	NODE_3_length_161229_cov_37.0000_ID_62026
SRR27593163_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	5.8674	4.7483	99.26	19.000	NA-NA	HIGH	NA-NA	19	18.418	5824/7322	99.26	4	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593163_trimmed_1.fastq.gz	LeechJ_xxxx__AF78__bin.4.fa	4.6322	4.0761	100.00	15.000	NA-NA	HIGH	NA-NA	15	14.844	7823/7826	100.00	0	AF78_k141_1694
SRR27593163_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	2.9166	2.3764	99.67	9.445	NA-NA	HIGH	NA-NA	9	9.445	6759/7489	99.67	5	ERS1739834_k141_1514
SRR27593163_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	2.0382	1.9022	99.37	6.600	NA-NA	HIGH	NA-NA	6	6.600	6786/8251	99.37	206	ERS3967691_k141_96
SRR27593163_trimmed_1.fastq.gz	ODFM-BA-A-0217-003_GCF_025908565.1.fa	1.9901	2.3792	96.41	6.445	NA-NA	HIGH	NA-NA	8	6.445	3235/10064	96.41	2097	ODFM-BA-A-0217-003_GCF_025908565.1_NZ_JAOZFC010000001.1 Weissella sp. BK2 1, whole genome shotgun sequence
SRR27593163_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	1.4644	1.3041	99.23	4.742	NA-NA	HIGH	NA-NA	4	4.742	6339/8063	99.23	40	NODE_1_length_598382_cov_75.9985_ID_32759
SRR27593163_trimmed_1.fastq.gz	LeechJ_xxxx__AF49__bin.4.fa	1.1367	0.8703	98.27	3.681	NA-NA	HIGH	NA-NA	3	3.681	3997/6870	98.27	959	AF49_k141_27
SRR27593163_trimmed_1.fastq.gz	LeechJ_xxxx__AF81__bin.1.fa	0.5723	0.3699	99.82	1.853	99.74-99.90	1.853	1.73-1.97	2	2.640	4600/5761	99.28	1	AF81_k141_237
SRR27593163_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.4997	0.3071	99.51	1.618	99.43-99.61	1.618	1.50-1.72	2	2.253	3878/5623	98.81	6	AF66_k141_253
SRR27593163_trimmed_1.fastq.gz	EBC_024.4.fa	0.4763	2.3142	99.79	1.542	99.76-99.81	1.542	1.51-1.57	2	2.198	31941/43386	99.02	0	EBC_024.4_EBC_024_scaffold_13
SRR27593163_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_286__bin.4.fa	0.3291	0.3770	99.16	1.066	99.05-99.27	1.066	1.01-1.12	1	1.835	5293/10478	97.82	0	NODE_10_length_98713_cov_16.0000_ID_19272
SRR27593163_trimmed_1.fastq.gz	MAG_501.fa	0.2727	0.2988	98.68	0.883	98.56-98.83	0.883	0.83-0.93	1	1.769	3768/9710	96.99	54	MAG_501_0
SRR27593163_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602156__bin.13.fa	0.1627	0.1103	98.63	0.527	98.37-98.93	0.527	0.47-0.57	1	1.332	1641/6110	95.85	4	NODE_13_length_131629_cov_20.9991_ID_137683
SRR27593163_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.1507	0.1676	98.29	0.488	98.08-98.60	0.488	0.44-0.52	1	1.340	2311/10141	95.34	18	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence
SRR27593163_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.0788	0.1081	98.26	0.255	97.90-98.62	0.255	0.22-0.29	1	1.127	1625/12230	93.70	68	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR27593163_trimmed_1.fastq.gz	MAG_312.fa	0.0778	0.1287	98.81	0.252	98.50-99.12	0.252	0.23-0.28	1	1.150	2312/15037	94.14	0	MAG_312_0
