Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR17227800_trimmed_1.fastq.gz	181.fa	65.7927	65.7337	100.00	2123.000	NA-NA	HIGH	NA-NA	2123	2230.278	14069/14069	100.00	0	NODE_1_length_2153466_cov_48.443198
SRR17227800_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811293__bin.2.fa	20.7016	20.0480	99.93	668.000	NA-NA	HIGH	NA-NA	668	555.954	15157/15483	99.93	2	NODE_1_length_423116_cov_13.9996_ID_13380
SRR17227800_trimmed_1.fastq.gz	Wy5_bin.lin.34.fa	5.2064	4.4802	99.86	168.000	NA-NA	HIGH	NA-NA	168	220.822	12027/12574	99.86	547	s3.ctg000020l
SRR17227800_trimmed_1.fastq.gz	We2_bin.full.36.fa	3.0061	4.1195	100.00	97.000	NA-NA	HIGH	NA-NA	97	97.631	20630/20644	100.00	14	s13.ctg000020c
SRR17227800_trimmed_1.fastq.gz	182.fa	0.9297	0.8952	99.95	30.000	NA-NA	HIGH	NA-NA	30	100.978	14687/14909	99.95	222	NODE_1_length_1843461_cov_24.544282
SRR17227800_trimmed_1.fastq.gz	ODFM-BA-A-0160-001_Vibrio_casei_JB196.fa	0.5888	0.6311	98.91	19.000	NA-NA	HIGH	NA-NA	19	18.644	11931/16767	98.91	1181	ODFM-BA-A-0160-001_Vibrio_casei_JB196_NZ_QPGL01000001.1 Vibrio casei strain JB196 SAMN07141174.101, whole genome shotgun sequence
SRR17227800_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.5888	0.2913	100.00	19.000	NA-NA	HIGH	NA-NA	19	18.978	7470/7470	100.00	0	s8.ctg000010c
SRR17227800_trimmed_1.fastq.gz	WolfeBE_2014__679_Raclette__bin.1.fa	0.4649	0.2397	99.52	15.000	NA-NA	HIGH	NA-NA	15	14.396	7240/8394	99.52	0	679_Raclette_k119_33
SRR17227800_trimmed_1.fastq.gz	We4_bin.full.28.fa	0.4540	0.4096	100.00	14.648	NA-NA	HIGH	NA-NA	14	14.648	13697/13711	100.00	0	s5.ctg000006l
SRR17227800_trimmed_1.fastq.gz	We2_bin.full.44.fa	0.3770	0.3937	100.00	12.164	NA-NA	HIGH	NA-NA	12	12.164	16263/16267	100.00	2	s39.ctg000053c
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-12D__bin.20.fa	0.3421	0.3321	98.56	11.039	NA-NA	HIGH	NA-NA	10	11.039	9924/15556	98.56	2930	VB-12D_k141_2439
SRR17227800_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.3325	0.3008	99.92	10.730	NA-NA	HIGH	NA-NA	11	10.730	13979/14325	99.92	345	s2.ctg000004c
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__TA012_71775__bin.5.fa	0.2119	0.1703	98.95	6.839	NA-NA	HIGH	NA-NA	7	6.839	9230/12803	98.95	3	TA012_71775_k141_9559
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa	0.1848	0.5882	99.79	5.963	NA-NA	HIGH	NA-NA	6	5.963	48090/51361	99.79	0	GO005_71775_k141_129
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.1811	0.7539	99.39	5.845	NA-NA	HIGH	NA-NA	6	5.845	54748/66192	99.39	184	P2545_k141_46
SRR17227800_trimmed_1.fastq.gz	160.fa	0.0912	0.0755	99.69	2.942	NA-NA	HIGH	NA-NA	3	2.942	11749/12920	99.69	248	NODE_1_length_2974664_cov_32.099464
SRR17227800_trimmed_1.fastq.gz	Wy2_bin.circ.3.fa	0.0873	0.1169	99.71	2.817	NA-NA	HIGH	NA-NA	3	2.817	19189/20976	99.71	4	s28.ctg000032c_Wy2_bin.circ.3
SRR17227800_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811282__bin.3.fa	0.0592	0.0604	98.90	1.912	98.80-98.96	1.912	1.83-1.99	2	2.453	9853/16264	98.40	227	NODE_2_length_290670_cov_80.9780_ID_5607
SRR17227800_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0497	0.0376	98.82	1.603	98.75-98.89	1.603	1.52-1.68	2	2.025	6670/12064	98.11	2	NODE_1_length_333540_cov_36.9994_ID_1661
SRR17227800_trimmed_1.fastq.gz	183.fa	0.0491	0.0603	99.97	1.584	99.92-100.01	1.584	1.53-1.64	2	2.090	14835/18822	99.24	0	NODE_1_length_3149085_cov_22.167915
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-15-M12__bin.17.fa	0.0479	0.0269	99.25	1.547	99.16-99.32	1.547	1.47-1.64	2	2.055	5514/8851	98.49	0	VB-15-M12_k141_5700
SRR17227800_trimmed_1.fastq.gz	We6_bin.circ.9.fa	0.0399	0.0470	99.91	1.288	99.85-99.96	1.288	1.24-1.34	2	1.881	12864/18267	98.88	127	s34.ctg000041c
SRR17227800_trimmed_1.fastq.gz	We2_bin.circ.8.fa	0.0272	0.0193	99.91	0.877	99.80-100.01	0.877	0.83-0.92	1	1.409	6651/11101	98.36	132	s21.ctg000029c
SRR17227800_trimmed_1.fastq.gz	MAG_323.fa	0.0243	0.0235	99.21	0.783	99.09-99.35	0.783	0.74-0.83	1	1.430	6689/15428	97.34	43	MAG_323_0
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M16__bin.2.fa	0.0215	0.0128	97.96	0.694	97.78-98.15	0.694	0.64-0.74	1	1.416	2512/9512	95.80	30	VB-16-M16_k141_258
SRR17227800_trimmed_1.fastq.gz	Wy2_bin.circ.5.fa	0.0182	0.0161	99.77	0.587	99.62-99.91	0.587	0.55-0.62	1	1.351	5765/13842	97.21	490	s46.ctg000057c
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS01-22__bin.24.fa	0.0159	0.0132	97.48	0.512	97.20-97.80	0.512	0.45-0.56	1	1.521	3037/13279	95.35	2403	TGS01-22_k141_474
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-29__bin.23.fa	0.0122	0.0105	99.14	0.394	98.92-99.39	0.394	0.35-0.42	1	1.223	3430/13739	95.62	439	VB11-29_k141_43
SRR17227800_trimmed_1.fastq.gz	MAG_465.fa	0.0101	0.0082	95.47	0.327	94.91-95.96	0.327	0.27-0.39	1	1.225	1058/12735	92.29	1581	MAG_465_0
SRR17227800_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_100__bin.17.fa	0.0100	0.0065	97.16	0.321	96.76-97.61	0.321	0.27-0.37	1	1.218	1190/10526	93.21	852	DF_100_k141_188
SRR17227800_trimmed_1.fastq.gz	MAG_501.fa	0.0095	0.0059	99.48	0.308	99.15-99.82	0.308	0.27-0.34	1	1.174	2188/9710	95.31	10	MAG_501_0
SRR17227800_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_11__bin.19.fa	0.0094	0.0032	98.83	0.303	98.36-99.43	0.303	0.25-0.36	1	1.341	1014/5395	94.75	152	DF_11_k141_695
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS04-29__bin.9.fa	0.0080	0.0094	97.03	0.258	96.69-97.32	0.258	0.23-0.29	1	1.104	1761/18713	92.66	227	TGS04-29_k141_1781
SRR17227800_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_227__bin.5.fa	0.0078	0.0055	99.39	0.252	99.06-99.74	0.252	0.22-0.28	1	1.127	2057/11189	94.68	0	NODE_13_length_120594_cov_11.9989_ID_9743
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__TA011_71775__bin.29.fa	0.0062	0.0039	98.39	0.201	97.87-98.80	0.201	0.17-0.23	1	1.167	1086/9825	93.14	96	TA011_71775_k141_2394
SRR17227800_trimmed_1.fastq.gz	178.fa	0.0060	0.0041	98.99	0.192	98.51-99.42	0.192	0.17-0.23	1	1.101	1420/11078	93.59	2	NODE_1_length_739497_cov_43.169039
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-14D__bin.48.fa	0.0059	0.0053	99.36	0.191	98.97-99.68	0.191	0.17-0.22	1	1.083	2097/14141	94.03	158	VB-14D_k141_403
SRR17227800_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.0045	0.0102	99.72	0.146	99.41-99.97	0.146	0.13-0.16	1	1.080	4513/36208	93.50	3	WK038-1-L-48h-03E3_S58_k141_11
SRR17227800_trimmed_1.fastq.gz	WolfeBE_2014__491_Bayley__bin.8.fa	0.0026	0.0028	98.85	0.085	97.99-99.75	0.085	0.06-0.11	1	1.232	970/16793	91.21	299	491_Bayley_k119_105
SRR17227800_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_114__bin.22.fa	0.0024	0.0022	97.54	0.078	96.31-98.88	0.078	0.05-0.11	1	1.076	512/14813	89.71	98	DF_114_k141_840
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS06-22__bin.15.fa	0.0023	0.0029	99.40	0.074	98.70-100.07	0.074	0.06-0.09	1	1.029	1247/19856	91.46	102	TGS06-22_k141_29
SRR17227800_trimmed_1.fastq.gz	We6_bin.circ.8.fa	0.0021	0.0022	100.00	0.067	99.42-101.02	0.067	0.05-0.09	1	1.035	1217/16992	91.85	95	s32.ctg000039c
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-09-AG__bin.31.fa	0.0015	0.0010	97.84	0.050	95.71-100.01	0.050	0.02-0.10	1	1.091	253/10256	88.74	20	VB-09-AG_k141_2586
SRR17227800_trimmed_1.fastq.gz	We6_bin.full.92.fa	0.0014	0.0021	99.07	0.047	97.78-100.42	0.047	0.03-0.07	1	1.023	790/23164	89.68	51	s9.ctg000026l
SRR17227800_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_329__bin.15.fa	0.0013	0.0014	99.37	0.043	97.57-101.16	0.043	0.02-0.07	1	1.021	574/16714	89.70	8	NODE_2_length_159667_cov_15.9994_ID_19335
SRR17227800_trimmed_1.fastq.gz	BertuzziAS_2018__ERS2032125__bin.3.fa	0.0012	0.0037	99.17	0.040	98.05-100.33	0.040	0.03-0.06	1	1.055	1457/47112	89.39	5	ERS2032125_k141_10
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-09-BD__bin.42.fa	0.0006	0.0049	99.11	0.020	97.97-100.34	0.020	0.01-0.03	1	1.020	1890/123057	87.40	4	VB-09-BD_k141_339
SRR17227800_trimmed_1.fastq.gz	KastmanEK_2016__CSB720__bin.5.fa	0.0005	0.0045	95.07	0.017	92.59-95.97	0.017	0.01-0.03	1	1.039	492/140213	83.33	65	CSB720_k119_180
SRR17227800_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2598__bin.8.fa	0.0004	0.0029	96.44	0.012	94.22-96.62	0.012	0.01-0.03	1	1.000	493/122944	83.69	2	P2598_k141_196
