Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757818_trimmed_1.fastq.gz	LeechJ_2020__ERS3967703__bin.6.fa	17.1377	11.4142	100.00	9.614	NA-NA	HIGH	NA-NA	9	9.614	7906/7915	100.00	0	ERS3967703_k141_852
ERR4757818_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	15.5580	26.0638	99.62	8.728	NA-NA	HIGH	NA-NA	8	8.728	17659/19857	99.62	0	SAMC044639_k141_719
ERR4757818_trimmed_1.fastq.gz	MAG_116.fa	9.1111	3.7834	98.56	5.111	NA-NA	HIGH	NA-NA	5	5.111	2988/4679	98.56	64	MAG_116_0
ERR4757818_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	9.0419	6.6080	96.69	5.073	NA-NA	HIGH	NA-NA	5	5.073	3043/8642	96.69	1772	WK023-1-L-48h-02G3_S117_k141_1117
ERR4757818_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	8.2063	5.0996	99.60	4.604	NA-NA	HIGH	NA-NA	4	4.604	6510/7379	99.60	0	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757818_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.14.fa	8.0787	4.9966	99.74	4.532	NA-NA	HIGH	NA-NA	4	4.532	6643/7200	99.74	0	ERS3967711_k141_542
ERR4757818_trimmed_1.fastq.gz	LeechJ_2020__ERS3967706__bin.3.fa	7.0702	5.6505	99.89	3.966	NA-NA	HIGH	NA-NA	4	3.966	9183/9505	99.89	0	ERS3967706_k141_98
ERR4757818_trimmed_1.fastq.gz	WalshL_xxxx__D9__bin.6.fa	1.6736	3.3211	99.01	0.939	98.92-99.09	0.939	0.90-0.98	1	1.612	10412/23245	97.44	95	D9_k141_227
ERR4757818_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	1.3522	1.0169	99.40	0.759	99.26-99.59	0.759	0.69-0.80	1	1.571	3914/8865	97.40	52	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757818_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	1.1356	0.8432	99.50	0.637	99.31-99.70	0.637	0.59-0.69	1	1.390	3439/8532	97.11	7	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome
ERR4757818_trimmed_1.fastq.gz	YasirM_2022__SRR18335007__bin.1.fa	1.0562	1.2749	96.27	0.593	96.03-96.57	0.593	0.53-0.65	1	1.400	1923/13970	93.80	4305	NODE_79_length_10764_cov_6.9910_ID_313561
ERR4757818_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB10-22__bin.21.fa	1.0513	3.7496	96.84	0.590	96.73-96.97	0.590	0.56-0.61	1	1.338	7005/42498	94.35	2	VB10-22_k141_587
ERR4757818_trimmed_1.fastq.gz	EBC_082.15.fa	0.8406	1.4446	98.53	0.472	98.38-98.70	0.472	0.44-0.50	1	1.295	4865/20483	95.47	240	EBC_082.15_EBC_082_scaffold_602
ERR4757818_trimmed_1.fastq.gz	YouL_2022__SRR13308537__bin.18.fa	0.8225	0.6852	97.54	0.461	97.23-97.81	0.461	0.42-0.51	1	1.287	1713/10039	94.46	6	NODE_38_length_92475_cov_11.0000_ID_100164
ERR4757818_trimmed_1.fastq.gz	YangC_2021__SRR13259378__bin.4.fa	0.6010	0.6062	99.00	0.337	98.67-99.27	0.337	0.30-0.37	1	1.183	2489/11857	95.09	3	NODE_1_length_474995_cov_31.9992_ID_148470
ERR4757818_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_3__VB14-22__bin.43.fa	0.5769	0.3445	98.35	0.324	97.87-98.90	0.324	0.27-0.37	1	1.204	1154/6993	94.35	3	VB14-22_k141_434
ERR4757818_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.2.fa	0.5347	0.8039	98.63	0.300	98.36-98.91	0.300	0.27-0.33	1	1.179	2975/17593	94.43	0	NODE_32_length_81301_cov_12.8848_ID_338
ERR4757818_trimmed_1.fastq.gz	MAG_200.fa	0.5033	0.9623	97.24	0.282	96.97-97.53	0.282	0.25-0.31	1	1.175	2280/22082	92.94	51	MAG_200_0
ERR4757818_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB10-22__bin.20.fa	0.4703	0.4791	98.94	0.264	98.59-99.29	0.264	0.23-0.29	1	1.138	1987/11932	94.38	4	VB10-22_k141_420
ERR4757818_trimmed_1.fastq.gz	C-R14.bin.10.fa	0.4460	0.6230	97.00	0.250	96.59-97.33	0.250	0.22-0.28	1	1.142	1413/16405	92.40	4	C-R14.bin.10_NODE_3_length_166708_cov_77.9114
