Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757850_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	29.4607	36.2274	99.54	45.000	NA-NA	HIGH	NA-NA	45	44.275	11761/13589	99.54	25	NODE_1_length_274429_cov_22.9992_ID_7781
ERR4757850_trimmed_1.fastq.gz	MAG_116.fa	16.3671	7.3523	99.04	25.000	NA-NA	HIGH	NA-NA	25	24.287	3473/4679	99.04	83	MAG_116_0
ERR4757850_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	13.7483	10.8693	97.84	21.000	NA-NA	HIGH	NA-NA	21	19.502	4391/8642	97.84	1980	WK023-1-L-48h-02G3_S117_k141_1117
ERR4757850_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	12.4390	11.3753	98.38	19.000	NA-NA	HIGH	NA-NA	19	18.860	6048/10040	98.38	143	NODE_36_length_112572_cov_15.0000_ID_47355
ERR4757850_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_30__bin.3.fa	4.6031	4.0697	97.34	7.031	NA-NA	HIGH	NA-NA	7	7.031	4131/9525	97.34	75	DF_30_k141_145
ERR4757850_trimmed_1.fastq.gz	MAG_501.fa	4.5218	4.0891	99.30	6.907	NA-NA	HIGH	NA-NA	6	6.907	7810/9710	99.30	10	MAG_501_0
ERR4757850_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2596__bin.6.fa	4.2065	7.2309	99.24	6.425	NA-NA	HIGH	NA-NA	5	6.425	14710/18638	99.24	1	P2596_k141_212
ERR4757850_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.11.fa	2.0316	2.0833	99.78	3.103	NA-NA	HIGH	NA-NA	3	3.103	10415/11163	99.78	0	ERS3967740_k141_286
ERR4757850_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	1.8514	1.2446	99.09	2.828	NA-NA	HIGH	NA-NA	3	2.828	5566/7379	99.09	63	WK028-2-L-48h-03A1_S20_k141_3165
ERR4757850_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	1.0928	0.8890	99.77	1.669	99.70-99.83	1.669	1.58-1.75	2	2.659	6749/8865	99.12	2	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome
ERR4757850_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.9189	0.6436	97.90	1.404	97.77-98.04	1.404	1.29-1.50	2	2.383	3277/7783	97.25	1693	WK002-1-L-48h-01F6_S30_k141_2565
ERR4757850_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	0.8684	0.6636	99.96	1.326	99.88-100.05	1.326	1.26-1.39	2	1.836	5989/8220	98.98	0	ERS3967740_k141_2100
