Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR13308527_trimmed_1.fastq.gz	GCF_000015385.1.fna	96.7724	94.9725	99.18	2713.000	NA-NA	HIGH	NA-NA	2713	2603.280	6001/7756	99.18	554	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_000010825.1.fna	3.0676	4.8325	99.77	86.000	NA-NA	HIGH	NA-NA	86	89.384	12173/13089	99.77	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0393	0.0542	99.36	1.103	99.28-99.46	1.103	1.05-1.15	1	1.754	6532/11907	98.08	34	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_000214785.1.fna	0.0369	0.0409	99.51	1.033	99.40-99.62	1.033	0.97-1.09	2	1.459	5793/9636	98.37	32	NC_015602.1 Lactobacillus kefiranofaciens subsp. kefiranofaciens, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.0282	0.0331	100.00	0.790	99.92-100.16	0.790	0.75-0.83	1	1.588	5828/10398	98.15	0	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR13308527_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0215	0.0339	98.93	0.602	98.79-99.10	0.602	0.56-0.63	1	1.364	4767/14497	96.48	60	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR13308527_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.0104	0.0102	98.44	0.292	98.03-98.83	0.292	0.25-0.33	1	1.205	1380/8862	94.18	16	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.0066	0.0058	98.89	0.186	98.13-99.40	0.186	0.15-0.23	1	1.088	924/7436	93.49	125	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.0054	0.0060	98.06	0.152	97.41-98.53	0.152	0.13-0.19	1	1.105	754/9757	92.07	1	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_000016825.1.fna	0.0050	0.0047	96.05	0.139	94.89-97.18	0.139	0.09-0.20	1	1.039	331/8055	90.22	4	NC_009513.1 Limosilactobacillus reuteri subsp. reuteri, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.0045	0.0039	98.75	0.125	97.97-99.64	0.125	0.09-0.16	1	1.116	613/7600	92.20	21	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR13308527_trimmed_1.fastq.gz	GCA_035231985.1.fna	0.0023	0.0022	97.32	0.064	95.48-99.42	0.064	0.03-0.12	1	1.057	228/8468	88.99	13	CP117983.1 Ligilactobacillus salivarius strain B4311 chromosome, complete genome
