Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR13308542_trimmed_1.fastq.gz	GCF_000015385.1.fna	98.8588	98.6192	99.57	5267.000	NA-NA	HIGH	NA-NA	5267	4984.701	6793/7756	99.57	23	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.6006	0.6811	99.66	32.000	NA-NA	HIGH	NA-NA	32	32.533	8769/9757	99.66	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_000010825.1.fna	0.2113	0.3383	99.23	11.255	NA-NA	HIGH	NA-NA	11	11.255	10305/13089	99.23	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.0937	0.0838	99.09	4.994	NA-NA	HIGH	NA-NA	5	4.994	5722/7600	99.09	32	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.0936	0.1117	99.94	4.987	NA-NA	HIGH	NA-NA	5	4.987	10196/10398	99.94	0	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR13308542_trimmed_1.fastq.gz	GCF_000214785.1.fna	0.0808	0.0912	99.26	4.304	NA-NA	HIGH	NA-NA	5	4.304	7646/9636	99.26	567	NC_015602.1 Lactobacillus kefiranofaciens subsp. kefiranofaciens, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.0403	0.0405	98.37	2.146	98.29-98.45	2.146	2.00-2.29	2	2.469	4458/8356	97.99	45	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.0111	0.0110	98.75	0.589	98.54-98.94	0.589	0.55-0.63	1	1.501	2696/8862	96.23	10	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0028	0.0045	98.56	0.149	97.91-99.00	0.149	0.12-0.18	1	1.085	1375/14497	92.68	85	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR13308542_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0025	0.0035	99.22	0.132	98.69-99.82	0.132	0.11-0.16	1	1.082	1212/11907	92.89	34	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0025	0.0028	95.45	0.132	94.26-97.24	0.132	0.07-0.19	1	1.447	329/10002	89.57	19	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR13308542_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0021	0.0125	98.80	0.114	98.45-99.15	0.114	0.10-0.13	1	1.062	3673/49417	91.96	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
