Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR18335000_trimmed_1.fastq.gz	GCF_018351295.1.fna	43.3069	54.7163	99.17	4.866	NA-NA	HIGH	NA-NA	4	4.866	11183/14497	99.17	33	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR18335000_trimmed_1.fastq.gz	GCF_000014445.1.fna	14.3037	11.1857	99.64	1.607	99.56-99.70	1.607	1.54-1.68	2	2.328	6339/8862	98.93	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000014465.1.fna	7.9159	6.9790	99.32	0.889	99.20-99.45	0.889	0.83-0.94	1	1.625	4813/10002	97.67	2	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000014505.1.fna	7.6888	5.3078	99.11	0.864	98.98-99.26	0.864	0.81-0.93	1	1.592	3457/7865	97.38	28	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000056065.1.fna	7.1019	4.9899	99.30	0.798	99.11-99.46	0.798	0.74-0.85	1	1.488	3300/7436	97.41	0	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000014485.1.fna	4.8439	3.4019	99.11	0.544	98.86-99.31	0.544	0.50-0.59	1	1.354	2421/7600	96.38	21	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCA_000155515.2.fna	3.6363	4.1445	98.72	0.409	98.47-98.97	0.409	0.37-0.44	1	1.283	2949/12830	95.37	39	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR18335000_trimmed_1.fastq.gz	GCF_000026405.1.fna	2.9834	2.1317	99.19	0.335	98.87-99.50	0.335	0.30-0.37	1	1.262	1762/7943	95.26	86	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000014545.1.fna	2.3307	2.2815	97.87	0.262	97.33-98.34	0.262	0.22-0.31	1	1.209	1239/10467	93.35	248	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000006865.1.fna	2.1592	1.9243	98.30	0.243	97.76-98.72	0.243	0.21-0.28	1	1.167	1237/9757	93.55	10	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000010145.1.fna	2.0914	1.6536	95.91	0.235	95.17-96.75	0.235	0.17-0.29	1	1.663	513/8356	91.39	32	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR18335000_trimmed_1.fastq.gz	GCF_000015385.1.fna	1.6377	1.2839	95.71	0.184	94.68-96.78	0.184	0.12-0.26	1	1.714	385/7756	90.77	119	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
